8.06061e+03	5.41473e-02	7.20288e-01	5.23147e-05	1.83300e-03	8.81030e-06	2.19535e-01	2.90939e-07	4.41549e-04	7.49137e-04	3.08838e-04	2.63600e-03
8.25960e+03	3.92580e-02	7.37022e-01	5.44709e-05	2.52749e-03	7.09659e-06	2.16270e-01	2.90392e-07	5.70483e-04	5.90101e-04	2.73461e-04	3.42620e-03
8.45859e+03	2.84883e-02	7.48428e-01	5.56607e-05	3.39636e-03	5.80436e-06	2.13767e-01	2.90420e-07	7.27560e-04	4.67957e-04	2.41485e-04	4.42135e-03
8.65758e+03	2.07522e-02	7.55763e-01	5.61544e-05	4.47002e-03	4.80827e-06	2.11791e-01	2.91070e-07	9.17666e-04	3.73705e-04	2.13248e-04	5.65738e-03
8.85657e+03	1.52031e-02	7.59987e-01	5.61611e-05	5.78261e-03	4.02535e-06	2.10158e-01	2.92255e-07	1.14609e-03	3.00517e-04	1.88600e-04	7.17375e-03
9.05556e+03	1.12133e-02	7.61789e-01	5.58299e-05	7.37158e-03	3.39955e-06	2.08724e-01	2.93845e-07	1.41849e-03	2.43282e-04	1.67190e-04	9.01338e-03
9.25455e+03	8.33057e-03	7.61640e-01	5.52618e-05	9.27729e-03	2.89206e-06	2.07384e-01	2.95705e-07	1.74091e-03	1.98185e-04	1.48606e-04	1.12224e-02
9.45354e+03	6.23422e-03	7.59847e-01	5.45224e-05	1.15426e-02	2.47538e-06	2.06055e-01	2.97709e-07	2.11975e-03	1.62383e-04	1.32450e-04	1.38496e-02
9.65253e+03	4.69858e-03	7.56599e-01	5.36528e-05	1.42121e-02	2.12957e-06	2.04674e-01	2.99746e-07	2.56176e-03	1.33746e-04	1.18361e-04	1.69462e-02
9.85152e+03	3.56500e-03	7.52001e-01	5.26771e-05	1.73318e-02	1.83984e-06	2.03192e-01	3.01710e-07	3.07398e-03	1.10676e-04	1.06028e-04	2.05648e-02
1.00505e+04	2.72168e-03	7.46099e-01	5.16087e-05	2.09481e-02	1.59508e-06	2.01568e-01	3.03508e-07	3.66369e-03	9.19600e-05	9.51858e-05	2.47589e-02
1.02495e+04	2.08953e-03	7.38902e-01	5.04535e-05	2.51068e-02	1.38675e-06	1.99768e-01	3.05050e-07	4.33838e-03	7.66773e-05	8.56105e-05	2.95816e-02
1.04485e+04	1.61218e-03	7.30392e-01	4.92135e-05	2.98523e-02	1.20824e-06	1.97761e-01	3.06249e-07	5.10566e-03	6.41207e-05	7.71154e-05	3.50846e-02
1.06475e+04	1.24925e-03	7.20539e-01	4.78879e-05	3.52261e-02	1.05438e-06	1.95523e-01	3.07022e-07	5.97314e-03	5.37451e-05	6.95446e-05	4.13170e-02
1.08465e+04	9.71522e-04	7.09305e-01	4.64750e-05	4.12659e-02	9.21042e-07	1.93030e-01	3.07289e-07	6.94838e-03	4.51266e-05	6.27680e-05	4.83238e-02
1.10455e+04	7.57755e-04	6.96652e-01	4.49731e-05	4.80038e-02	8.04950e-07	1.90263e-01	3.06972e-07	8.03875e-03	3.79338e-05	5.66770e-05	5.61445e-02
1.12444e+04	5.92346e-04	6.82548e-01	4.33814e-05	5.54649e-02	7.03457e-07	1.87204e-01	3.05996e-07	9.25127e-03	3.19055e-05	5.11811e-05	6.48110e-02
1.14434e+04	4.63760e-04	6.66974e-01	4.17003e-05	6.36661e-02	6.14420e-07	1.83841e-01	3.04292e-07	1.05925e-02	2.68351e-05	4.62047e-05	7.43469e-02
1.16424e+04	3.63400e-04	6.49921e-01	3.99320e-05	7.26142e-02	5.36089e-07	1.80163e-01	3.01797e-07	1.20685e-02	2.25575e-05	4.16848e-05	8.47646e-02
1.18414e+04	2.84811e-04	6.31402e-01	3.80811e-05	8.23046e-02	4.67026e-07	1.76164e-01	2.98457e-07	1.36845e-02	1.89403e-05	3.75685e-05	9.60650e-02
1.20404e+04	2.23113e-04	6.11451e-01	3.61546e-05	9.27201e-02	4.06045e-07	1.71840e-01	2.94226e-07	1.54446e-02	1.58764e-05	3.38117e-05	1.08235e-01
1.22394e+04	1.74585e-04	5.90124e-01	3.41617e-05	1.03830e-01	3.52156e-07	1.67194e-01	2.89071e-07	1.73520e-02	1.32787e-05	3.03776e-05	1.21247e-01
1.24384e+04	1.36376e-04	5.67505e-01	3.21145e-05	1.15589e-01	3.04529e-07	1.62234e-01	2.82973e-07	1.94085e-02	1.10757e-05	2.72352e-05	1.35057e-01
1.26374e+04	1.06283e-04	5.43704e-01	3.00272e-05	1.27936e-01	2.62464e-07	1.56969e-01	2.75928e-07	2.16146e-02	9.20831e-06	2.43587e-05	1.49606e-01
1.28364e+04	8.25916e-05	5.18857e-01	2.79162e-05	1.40798e-01	2.25359e-07	1.51419e-01	2.67949e-07	2.39688e-02	7.62745e-06	2.17261e-05	1.64817e-01
1.30354e+04	6.39646e-05	4.93127e-01	2.57996e-05	1.54086e-01	1.92696e-07	1.45604e-01	2.59068e-07	2.64680e-02	6.29184e-06	1.93190e-05	1.80599e-01
1.32343e+04	4.93483e-05	4.66700e-01	2.36966e-05	1.67699e-01	1.64022e-07	1.39552e-01	2.49333e-07	2.91069e-02	5.16650e-06	1.71213e-05	1.96847e-01
1.34333e+04	3.79107e-05	4.39782e-01	2.16268e-05	1.81525e-01	1.38935e-07	1.33296e-01	2.38811e-07	3.18782e-02	4.22162e-06	1.51191e-05	2.13440e-01
1.36323e+04	2.89910e-05	4.12596e-01	1.96096e-05	1.95445e-01	1.17076e-07	1.26872e-01	2.27589e-07	3.47723e-02	3.43154e-06	1.33003e-05	2.30250e-01
1.38313e+04	2.20632e-05	3.85371e-01	1.76637e-05	2.09336e-01	9.81163e-08	1.20320e-01	2.15766e-07	3.77769e-02	2.77404e-06	1.16534e-05	2.47142e-01
1.40303e+04	1.67073e-05	3.58344e-01	1.58058e-05	2.23073e-01	8.17583e-08	1.13684e-01	2.03459e-07	4.08776e-02	2.22981e-06	1.01681e-05	2.63976e-01
1.42293e+04	1.25876e-05	3.31746e-01	1.40506e-05	2.36534e-01	6.77258e-08	1.07010e-01	1.90794e-07	4.40573e-02	1.78195e-06	8.83437e-06	2.80615e-01
1.44283e+04	9.43608e-06	3.05795e-01	1.24099e-05	2.49607e-01	5.57627e-08	1.00346e-01	1.77907e-07	4.72970e-02	1.41572e-06	7.64260e-06	2.96924e-01
1.46273e+04	7.03899e-06	2.80694e-01	1.08922e-05	2.62187e-01	4.56313e-08	9.37384e-02	1.64937e-07	5.05752e-02	1.11821e-06	6.58318e-06	3.12779e-01
1.48263e+04	5.22634e-06	2.56622e-01	9.50296e-06	2.74184e-01	3.71107e-08	8.72341e-02	1.52026e-07	5.38691e-02	8.78173e-07	5.64656e-06	3.28069e-01
1.50253e+04	3.86362e-06	2.33727e-01	8.24403e-06	2.85528e-01	2.99964e-08	8.08774e-02	1.39311e-07	5.71545e-02	6.85853e-07	4.82321e-06	3.42695e-01
1.52242e+04	2.84500e-06	2.12127e-01	7.11431e-06	2.96162e-01	2.41001e-08	7.47096e-02	1.26922e-07	6.04067e-02	5.32833e-07	4.10363e-06	3.56580e-01
1.54232e+04	2.08772e-06	1.91904e-01	6.10994e-06	3.06052e-01	1.92500e-08	6.87678e-02	1.14977e-07	6.36014e-02	4.11918e-07	3.47839e-06	3.69663e-01
1.56222e+04	1.52759e-06	1.73108e-01	5.22480e-06	3.15180e-01	1.52901e-08	6.30840e-02	1.03579e-07	6.67150e-02	3.17005e-07	2.93824e-06	3.81903e-01
1.58212e+04	1.11516e-06	1.55758e-01	4.45104e-06	3.23545e-01	1.20809e-08	5.76845e-02	9.28118e-08	6.97259e-02	2.42974e-07	2.47420e-06	3.93278e-01
1.60202e+04	8.12726e-07	1.39842e-01	3.77965e-06	3.31163e-01	9.49882e-09	5.25895e-02	8.27411e-08	7.26150e-02	1.85572e-07	2.07768e-06	4.03784e-01
1.62192e+04	5.91692e-07	1.25326e-01	3.20095e-06	3.38059e-01	7.43548e-09	4.78128e-02	7.34110e-08	7.53660e-02	1.41307e-07	1.74054e-06	4.13430e-01
