7.26465e+03	1.76422e-01	5.67797e-01	2.95067e-05	3.28110e-04	2.57812e-05	2.46000e-01	2.85692e-07	1.27923e-04	2.01547e-03	4.31617e-04	5.90278e-03	1.23801e-06	9.18681e-04
7.46364e+03	1.34229e-01	6.18760e-01	3.69999e-05	5.49130e-04	1.91040e-05	2.37363e-01	2.92244e-07	1.82871e-04	1.57074e-03	4.12991e-04	5.68935e-03	1.94171e-06	1.18423e-03
7.66263e+03	9.99632e-02	6.59907e-01	4.33736e-05	8.60683e-04	1.44822e-05	2.30294e-01	2.94491e-07	2.52158e-04	1.22256e-03	3.82180e-04	5.51490e-03	2.92342e-06	1.54161e-03
7.86162e+03	7.33375e-02	6.91553e-01	4.82366e-05	1.27881e-03	1.12278e-05	2.24736e-01	2.94510e-07	3.38156e-04	9.53396e-04	3.45636e-04	5.37781e-03	4.26173e-06	2.01540e-03
8.06061e+03	5.33390e-02	7.14892e-01	5.16078e-05	1.82189e-03	8.88607e-06	2.20477e-01	2.93863e-07	4.44081e-04	7.46715e-04	3.08282e-04	5.27275e-03	6.05876e-06	2.63221e-03
8.25960e+03	3.86678e-02	7.31461e-01	5.37285e-05	2.51199e-03	7.16038e-06	2.17240e-01	2.93420e-07	5.73858e-04	5.88275e-04	2.73004e-04	5.19294e-03	8.44308e-06	3.42132e-03
8.45859e+03	2.80578e-02	7.42751e-01	5.48965e-05	3.37533e-03	5.85823e-06	2.14756e-01	2.93528e-07	7.31955e-04	4.66558e-04	2.41101e-04	5.13171e-03	1.15713e-05	4.41515e-03
8.65758e+03	2.04373e-02	7.50008e-01	5.53786e-05	4.44210e-03	4.85392e-06	2.12794e-01	2.94239e-07	9.23283e-04	3.72616e-04	2.12919e-04	5.08332e-03	1.56295e-05	5.64960e-03
8.85657e+03	1.49718e-02	7.54183e-01	5.53808e-05	5.74616e-03	4.06421e-06	2.11170e-01	2.95472e-07	1.15315e-03	2.99658e-04	1.88314e-04	5.04316e-03	2.08357e-05	7.16413e-03
9.05556e+03	1.10424e-02	7.55959e-01	5.50502e-05	7.32469e-03	3.43275e-06	2.09741e-01	2.97101e-07	1.42725e-03	2.42596e-04	1.66936e-04	5.00768e-03	2.74410e-05	9.00166e-03
9.25455e+03	8.20337e-03	7.55803e-01	5.44863e-05	9.21775e-03	2.92055e-06	2.08403e-01	2.98992e-07	1.75166e-03	1.97632e-04	1.48378e-04	4.97412e-03	3.57318e-05	1.12083e-02
9.45354e+03	6.13892e-03	7.54017e-01	5.37536e-05	1.14678e-02	2.49992e-06	2.07073e-01	3.01022e-07	2.13280e-03	1.61933e-04	1.32242e-04	4.94032e-03	4.60306e-05	1.38329e-02
9.65253e+03	4.62670e-03	7.50789e-01	5.28927e-05	1.41192e-02	2.15077e-06	2.05691e-01	3.03079e-07	2.57745e-03	1.33379e-04	1.18171e-04	4.90456e-03	5.86958e-05	1.69267e-02
9.85152e+03	3.51042e-03	7.46223e-01	5.19275e-05	1.72175e-02	1.85823e-06	2.04205e-01	3.05058e-07	3.09267e-03	1.10373e-04	1.05853e-04	4.86540e-03	7.41209e-05	2.05424e-02
1.00505e+04	2.68000e-03	7.40363e-01	5.08708e-05	2.08086e-02	1.61106e-06	2.02575e-01	3.06866e-07	3.68580e-03	9.17090e-05	9.50242e-05	4.82159e-03	9.27316e-05	2.47333e-02
1.02495e+04	2.05751e-03	7.33219e-01	4.97289e-05	2.49380e-02	1.40067e-06	2.00768e-01	3.08412e-07	4.36435e-03	7.64685e-05	8.54605e-05	4.77202e-03	1.14981e-04	2.95528e-02
1.04485e+04	1.58747e-03	7.24774e-01	4.85033e-05	2.96496e-02	1.22039e-06	1.98753e-01	3.09609e-07	5.13593e-03	6.39465e-05	7.69759e-05	4.71568e-03	1.41343e-04	3.50527e-02
1.06475e+04	1.23010e-03	7.14995e-01	4.71937e-05	3.49846e-02	1.06499e-06	1.96505e-01	3.10375e-07	6.00821e-03	5.35994e-05	6.94147e-05	4.65163e-03	1.72305e-04	4.12821e-02
1.08465e+04	9.56627e-04	7.03846e-01	4.57981e-05	4.09803e-02	9.30323e-07	1.94000e-01	3.10628e-07	6.98875e-03	4.50044e-05	6.26468e-05	4.57903e-03	2.08350e-04	4.82861e-02
