1.22394e+04	1.74606e+01	5.90158e+04	1.03848e+04	3.52134e-02	1.67189e+04	1.73535e+03	1.32791e+00	3.03820e+00	1.21232e+04
1.24384e+04	1.36391e+01	5.67536e+04	1.15607e+04	3.04511e-02	1.62229e+04	1.94099e+03	1.10760e+00	2.72386e+00	1.35044e+04
1.26374e+04	1.06294e+01	5.43732e+04	1.27953e+04	2.62449e-02	1.56965e+04	2.16157e+03	9.20853e-01	2.43612e+00	1.49594e+04
1.28364e+04	8.25999e+00	5.18883e+04	1.40815e+04	2.25347e-02	1.51415e+04	2.39697e+03	7.62763e-01	2.17281e+00	1.64806e+04
1.30354e+04	6.39706e+00	4.93150e+04	1.54102e+04	1.92686e-02	1.45600e+04	2.64687e+03	6.29197e-01	1.93204e+00	1.80590e+04
1.32343e+04	4.93527e+00	4.66720e+04	1.67713e+04	1.64014e-02	1.39549e+04	2.91075e+03	5.16661e-01	1.71224e+00	1.96838e+04
1.34333e+04	3.79138e+00	4.39800e+04	1.81538e+04	1.38929e-02	1.33293e+04	3.18787e+03	4.22170e-01	1.51200e+00	2.13432e+04
1.36323e+04	2.89932e+00	4.12611e+04	1.95458e+04	1.17071e-02	1.26869e+04	3.47725e+03	3.43160e-01	1.33009e+00	2.30244e+04
1.38313e+04	2.20648e+00	3.85385e+04	2.09348e+04	9.81126e-03	1.20317e+04	3.77770e+03	2.77409e-01	1.16538e+00	2.47136e+04
1.40303e+04	1.67083e+00	3.58356e+04	2.23084e+04	8.17555e-03	1.13682e+04	4.08776e+03	2.22984e-01	1.01684e+00	2.63972e+04
1.42293e+04	1.25883e+00	3.31755e+04	2.36545e+04	6.77237e-03	1.07009e+04	4.40573e+03	1.78198e-01	8.83462e-01	2.80611e+04
1.44283e+04	9.43658e-01	3.05803e+04	2.49616e+04	5.57611e-03	1.00345e+04	4.72968e+03	1.41574e-01	7.64278e-01	2.96921e+04
1.46273e+04	7.03932e-01	2.80701e+04	2.62195e+04	4.56301e-03	9.37372e+03	5.05750e+03	1.11822e-01	6.58331e-01	3.12777e+04
1.48263e+04	5.22656e-01	2.56628e+04	2.74192e+04	3.71098e-03	8.72331e+03	5.38688e+03	8.78182e-02	5.64665e-01	3.28067e+04
1.50253e+04	3.86377e-01	2.33732e+04	2.85535e+04	2.99958e-03	8.08766e+03	5.71542e+03	6.85859e-02	4.82328e-01	3.42694e+04
1.52242e+04	2.84510e-01	2.12130e+04	2.96168e+04	2.40997e-03	7.47090e+03	6.04064e+03	5.32838e-02	4.10368e-01	3.56579e+04
1.54232e+04	2.08778e-01	1.91907e+04	3.06057e+04	1.92497e-03	6.87673e+03	6.36011e+03	4.11921e-02	3.47842e-01	3.69662e+04
